video_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
7202760087968959787,0.0,0.0,0.006619683407554932,0.004724271611336678,0.027534133542429513,0.016791694983417402,0.0,0.0,0.0,0.0,0.009809002451935733,0.011055160854399008,0.0,0.0,0.0,0.0,0.18929436956303855,0.0,0.0,0.0008105043585154836,0.04057095158135885,0.6470393040373251,0.0,0.04575092360868884,0.0
7202788032045698350,0.0,0.0,0.0,0.0004741701410952969,0.0,0.0,0.4210281892555358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5784976406033688,0.0,0.0,0.0,0.0,0.0,0.0
7203124255221910826,0.0,0.0,0.012016818060989387,0.018571445229534883,0.0,0.0,0.0,0.03968946704268007,0.004284474662505566,0.0,0.0,0.039332559552020155,0.0,0.025113451087264833,0.080375082071912,0.04508634927017856,0.014771851577760257,0.0,0.022704998057557546,0.009297160816726912,0.29813170375130793,0.2160434793647184,0.028139497146911795,0.14420468279526047,0.0022369795126712592
7203445689282563370,0.0,0.029581252851540056,0.0,0.013674714203415742,0.0,0.0,0.0002129551321735182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620009283631608,0.0,0.0,0.0,0.0,0.33652179418126266,0.0,0.0,0.0,0.0,0.0
7204540618788539694,0.0,0.0,0.0,0.0022593204589647082,0.0,0.0,0.0,0.0,0.0,0.007818251260112758,0.009518080084649687,0.0022404984811172667,0.0,0.004378634630806409,0.6458113231802836,0.023217977393532124,0.0,0.0,0.0,0.1967502263987049,0.030862489795501616,0.012142718647526248,0.06016051381052148,0.004839965858279176,0.0
7204595800003988778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7205401141373406506,0.0,0.0,0.026495155933319733,0.0,0.0,0.0,0.0,0.16664865142040305,0.0,0.0,0.0,0.0,0.0,0.0,0.06384864479671973,0.0,0.014353176219782689,0.0,0.0,0.0,0.0,0.26115711943757114,0.0,0.40343619161297783,0.06406106057922584
7206022975928225066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7206157594149293354,0.0,0.0,0.0,0.0,0.0,0.0,0.0004569651276534523,0.0,0.0,0.00505011989148963,0.0005484731818405761,0.0014063066278217897,0.00020371978560182382,0.0,0.5500612396568784,0.0,0.0,0.0,0.0,0.44213823221134163,0.00013494351737259466,0.0,0.0,0.0,0.0
7207456619385474350,0.00213528827944275,0.0,0.0028201930096739317,0.0,0.0,0.01742455700622689,0.0041105819984203484,0.0,0.0,0.0,0.0,0.002211923967300832,0.0,0.022616025161288765,0.0,0.0,0.0,0.8946848754137067,0.0,0.0,0.0,0.039967953439382795,0.0,0.0014726328185486403,0.012555968906008217
7207901137876389163,0.0,0.0,0.0,0.0,0.001389099647271102,0.0,0.0,0.0,0.0,0.006078373166155009,0.0,0.0,0.0,0.0,0.5214935535235588,0.0,0.0,0.0,0.0005763034384195989,0.4704626702245955,0.0,0.0,0.0,0.0,0.0
7208368538262752554,0.0,0.0,0.0,0.0,0.0018526896938606079,0.002717029149199233,0.3968383838888958,0.0,0.0,0.04161132113318477,0.024230483760505853,0.0,4.518584275679988e-06,0.0,0.00033064296553756106,0.016372364732163806,6.227671901923406e-05,0.0,0.5132801876672882,0.0,0.0,0.0,0.002386992600373519,0.0,0.00031310910569568327
7208959751835667717,0.0,0.0,0.0,0.0,0.06444339494214239,0.0,0.0,0.0,0.0,0.030236250713791546,0.46735846793463665,0.0,0.0,0.0,0.0,0.02659255334533781,0.0,0.0,0.03140636675804569,0.0,0.0,0.24017568082821902,0.0,0.1397872854778269,0.0
7209064948482198827,0.0,0.0,0.0,0.003195284746545976,0.0,0.0,0.0,0.0,0.0,0.7365618544539269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030606798720919155,0.0,0.259936792812318,0.0,0.0,0.0
